player_name,current_team,season,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,salary
Bol Bol,PHO,2024-25,25.0,PHO,NBA,PF,36.0,10.0,12.4,2.7,5.1,0.525,0.9,2.6,0.344,1.8,0.711,0.612,0.6,0.7,0.769,0.6,2.3,2.9,0.6,0.3,0.7,0.6,0.6,6.8,
Bones Hyland,LAC,2023-24,23.0,LAC,NBA,PG,37.0,5.0,14.6,2.6,6.8,0.386,1.2,3.6,0.326,1.4,0.457,0.474,0.5,0.6,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,1.4,6.9,
Bradley Beal,PHO,2022-23,29.0,WAS,NBA,SG,50.0,50.0,33.5,8.9,17.6,0.506,1.6,4.4,0.365,7.3,0.552,0.551,3.8,4.6,0.842,0.8,3.1,3.9,5.4,0.9,0.7,2.9,2.1,23.2,
Bradley Beal,PHO,2023-24,30.0,PHO,NBA,SG,53.0,53.0,33.3,7.1,13.9,0.513,1.9,4.4,0.43,5.2,0.552,0.582,2.1,2.5,0.813,1.0,3.4,4.4,5.0,1.0,0.5,2.5,2.4,18.2,
Bradley Beal,PHO,2024-25,31.0,PHO,NBA,SG,53.0,38.0,32.1,6.5,13.1,0.497,1.9,5.0,0.386,4.6,0.565,0.571,2.1,2.6,0.803,0.6,2.7,3.3,3.7,1.1,0.5,1.9,2.6,17.0,
Branden Carlson,OKC,2024-25,25.0,OKC,NBA,C,32.0,0.0,7.7,1.3,3.0,0.443,0.7,2.1,0.333,0.7,0.677,0.557,0.4,0.6,0.778,0.5,1.2,1.7,0.4,0.2,0.7,0.2,0.7,3.8,
Brandin Podziemski,GSW,2023-24,20.0,GSW,NBA,SG,74.0,28.0,26.6,3.7,8.1,0.454,1.2,3.2,0.385,2.4,0.499,0.529,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,
Brandin Podziemski,GSW,2024-25,21.0,GSW,NBA,SG,64.0,33.0,26.8,4.4,9.8,0.445,1.8,4.8,0.372,2.6,0.516,0.537,1.1,1.5,0.758,1.0,4.1,5.1,3.4,1.1,0.2,1.2,1.5,11.7,
Brandon Boston Jr.,NOP,2022-23,21.0,LAC,NBA,SF,22.0,1.0,11.3,2.3,5.5,0.418,0.5,1.3,0.414,1.8,0.419,0.467,1.3,1.7,0.763,0.3,1.0,1.4,0.9,0.4,0.0,0.5,1.0,6.5,
Brandon Boston Jr.,NOP,2023-24,22.0,LAC,NBA,SF,32.0,0.0,10.8,2.0,5.0,0.404,0.4,1.6,0.269,1.6,0.468,0.447,0.7,1.0,0.697,0.6,1.0,1.6,0.4,0.3,0.3,0.8,1.3,5.2,
Brandon Boston Jr.,NOP,2024-25,23.0,NOP,NBA,SG,42.0,10.0,23.6,4.0,9.1,0.436,1.2,3.3,0.35,2.8,0.485,0.5,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7,10.7,
Brandon Clarke,MEM,2022-23,26.0,MEM,NBA,PF,56.0,8.0,19.5,4.1,6.2,0.656,0.0,0.1,0.167,4.1,0.665,0.658,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,
Brandon Clarke,MEM,2023-24,27.0,MEM,NBA,PF,6.0,1.0,22.3,5.5,9.8,0.559,0.2,1.0,0.167,5.3,0.604,0.568,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3,
Brandon Clarke,MEM,2024-25,28.0,MEM,NBA,PF,64.0,18.0,18.9,3.7,5.9,0.621,0.0,0.3,0.059,3.7,0.647,0.622,1.0,1.4,0.701,2.0,3.1,5.1,1.0,0.8,0.6,0.6,2.3,8.3,
Brandon Ingram,NOP,2022-23,25.0,NOP,NBA,SF,45.0,45.0,34.2,9.0,18.6,0.484,1.4,3.6,0.39,7.6,0.507,0.522,5.3,6.0,0.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7,
Brandon Ingram,NOP,2023-24,26.0,NOP,NBA,SF,64.0,64.0,32.9,7.8,15.9,0.492,1.3,3.8,0.355,6.5,0.534,0.534,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,
Brandon Ingram,NOP,2024-25,27.0,NOP,NBA,SF,18.0,18.0,33.1,8.6,18.5,0.465,2.4,6.4,0.374,6.2,0.514,0.53,2.6,3.1,0.855,0.9,4.6,5.6,5.2,0.9,0.6,3.8,2.5,22.2,
Brandon Miller,CHO,2023-24,21.0,CHO,NBA,SF,74.0,68.0,32.2,6.4,14.6,0.44,2.5,6.7,0.373,3.9,0.495,0.524,1.9,2.3,0.827,0.8,3.4,4.3,2.4,0.9,0.6,1.8,2.5,17.3,
Brandon Miller,CHO,2024-25,22.0,CHO,NBA,SF,27.0,27.0,34.2,7.3,18.2,0.403,3.9,10.9,0.355,3.5,0.475,0.509,2.5,2.9,0.861,0.9,3.9,4.9,3.6,1.1,0.7,2.8,2.7,21.0,
Brandon Williams,DAL,2022-23,,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Williams,DAL,2023-24,24.0,DAL,NBA,PG,17.0,0.0,6.6,1.2,3.2,0.37,0.2,0.9,0.2,1.0,0.436,0.398,0.6,1.0,0.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,
Brandon Williams,DAL,2024-25,25.0,DAL,NBA,PG,33.0,3.0,14.8,3.0,5.7,0.521,0.7,1.8,0.4,2.2,0.578,0.585,1.7,2.0,0.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,
Braxton Key,GSW,2022-23,25.0,DET,NBA,SF,3.0,0.0,3.0,0.3,0.3,1.0,0.0,0.0,,0.3,1.0,1.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,
Braxton Key,GSW,2023-24,26.0,DEN,NBA,SF,20.0,0.0,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.417,0.471,0.3,0.4,0.75,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,1.1,
Braxton Key,GSW,2024-25,27.0,GSW,NBA,SF,3.0,0.0,3.7,0.0,1.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.3,0.3,0.7,0.0,0.7,0.0,0.3,0.0,1.0,
Brice Sensabaugh,UTA,2023-24,20.0,UTA,NBA,SF,32.0,11.0,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.6,0.495,0.468,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,
Brice Sensabaugh,UTA,2024-25,21.0,UTA,NBA,SF,71.0,15.0,20.2,3.9,8.4,0.459,2.2,5.2,0.422,1.7,0.52,0.59,0.9,1.0,0.89,0.6,2.4,3.0,1.5,0.6,0.1,1.5,1.6,10.9,
Bronny James,LAL,2024-25,20.0,LAL,NBA,SG,27.0,1.0,6.7,0.8,2.5,0.313,0.3,1.2,0.281,0.4,0.343,0.381,0.4,0.5,0.786,0.1,0.5,0.7,0.8,0.3,0.1,0.5,0.5,2.3,
Brook Lopez,MIL,2022-23,34.0,MIL,NBA,C,78.0,78.0,30.4,6.1,11.5,0.531,1.7,4.7,0.374,4.4,0.637,0.606,1.9,2.4,0.784,2.0,4.7,6.7,1.3,0.5,2.5,1.4,2.6,15.9,
Brook Lopez,MIL,2023-24,35.0,MIL,NBA,C,79.0,79.0,30.5,4.6,9.6,0.485,1.9,5.1,0.366,2.8,0.621,0.583,1.4,1.7,0.821,1.5,3.7,5.2,1.6,0.5,2.4,1.0,2.4,12.5,
Brook Lopez,MIL,2024-25,36.0,MIL,NBA,C,80.0,80.0,31.8,4.9,9.7,0.509,1.7,4.7,0.373,3.2,0.636,0.599,1.4,1.7,0.826,1.4,3.6,5.0,1.8,0.6,1.9,1.1,2.1,13.0,
Bruce Brown,DEN,2022-23,26.0,DEN,NBA,SF,80.0,31.0,28.5,4.5,9.3,0.483,1.1,3.2,0.358,3.3,0.548,0.545,1.5,1.9,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5,
Bruno Fernando,TOR,2023-24,25.0,ATL,NBA,C,45.0,2.0,15.2,2.4,4.2,0.583,0.0,0.1,0.0,2.4,0.596,0.583,1.4,2.1,0.667,1.3,3.0,4.3,1.0,0.6,0.6,1.0,2.4,6.3,
Bruno Fernando,TOR,2024-25,26.0,TOR,NBA,C,17.0,2.0,8.6,1.5,2.9,0.531,0.0,0.0,,1.5,0.531,0.531,0.4,0.5,0.75,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,
Bryce McGowens,POR,2022-23,20.0,CHO,NBA,SG,46.0,7.0,17.1,1.7,4.4,0.396,0.6,1.7,0.325,1.2,0.443,0.46,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3,
Bryce McGowens,POR,2023-24,21.0,CHO,NBA,SG,59.0,14.0,14.9,1.7,3.9,0.439,0.6,1.7,0.333,1.1,0.523,0.513,1.1,1.4,0.776,0.3,1.4,1.7,0.9,0.4,0.2,0.5,1.3,5.1,
Bryce McGowens,POR,2024-25,22.0,POR,NBA,SG,13.0,0.0,2.5,0.3,1.1,0.286,0.0,0.3,0.0,0.3,0.4,0.286,0.4,0.5,0.833,0.2,0.1,0.2,0.2,0.1,0.0,0.3,0.2,1.0,
Bub Carrington,WAS,2024-25,19.0,WAS,NBA,PG,82.0,57.0,30.0,3.7,9.1,0.401,1.7,5.0,0.339,2.0,0.475,0.493,0.8,1.0,0.812,0.4,3.8,4.2,4.4,0.7,0.3,1.7,2.3,9.8,
Buddy Hield,GSW,2022-23,30.0,IND,NBA,SF,80.0,73.0,31.0,5.9,13.0,0.458,3.6,8.5,0.425,2.3,0.518,0.596,1.3,1.6,0.822,0.8,4.2,5.0,2.8,1.2,0.3,1.7,2.0,16.8,
Buddy Hield,GSW,2024-25,32.0,GSW,NBA,SG,82.0,22.0,22.7,4.0,9.6,0.417,2.5,6.7,0.37,1.5,0.527,0.546,0.6,0.8,0.828,0.6,2.6,3.2,1.6,0.8,0.3,1.1,1.6,11.1,
CJ McCollum,NOP,2022-23,31.0,NOP,NBA,PG,75.0,75.0,35.3,7.8,17.9,0.437,2.8,7.2,0.389,5.0,0.469,0.515,2.4,3.2,0.769,0.7,3.6,4.4,5.7,0.9,0.5,2.4,2.0,20.9,
CJ McCollum,NOP,2023-24,32.0,NOP,NBA,PG,66.0,66.0,32.7,7.3,16.0,0.459,3.6,8.4,0.429,3.7,0.492,0.572,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,
CJ McCollum,NOP,2024-25,33.0,NOP,NBA,PG,56.0,56.0,32.7,7.9,17.9,0.444,3.1,8.2,0.373,4.9,0.505,0.53,2.2,3.1,0.717,0.8,3.0,3.8,4.1,0.8,0.4,1.9,2.2,21.1,
Cade Cunningham,DET,2022-23,21.0,DET,NBA,PG,12.0,12.0,33.3,7.8,18.7,0.415,1.4,5.1,0.279,6.3,0.466,0.453,3.0,3.6,0.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9,
Cade Cunningham,DET,2023-24,22.0,DET,NBA,PG,62.0,62.0,33.5,8.5,18.8,0.449,1.9,5.4,0.355,6.5,0.487,0.5,3.8,4.4,0.869,0.5,3.8,4.3,7.5,0.9,0.4,3.4,2.5,22.7,
Cade Cunningham,DET,2024-25,23.0,DET,NBA,PG,70.0,70.0,35.0,9.8,20.8,0.469,2.1,6.0,0.356,7.6,0.515,0.521,4.5,5.3,0.846,0.8,5.3,6.1,9.1,1.0,0.8,4.4,2.8,26.1,
Caleb Houstan,ORL,2022-23,20.0,ORL,NBA,SF,51.0,4.0,15.9,1.3,3.6,0.363,0.9,2.7,0.338,0.4,0.435,0.489,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8,
Caleb Houstan,ORL,2023-24,21.0,ORL,NBA,SF,59.0,13.0,13.8,1.4,3.5,0.388,1.2,3.3,0.373,0.1,0.615,0.563,0.4,0.4,0.808,0.5,0.9,1.4,0.5,0.3,0.1,0.3,1.0,4.3,
Caleb Houstan,ORL,2024-25,22.0,ORL,NBA,SF,58.0,6.0,13.6,1.4,3.3,0.421,1.1,2.8,0.4,0.3,0.533,0.589,0.3,0.3,0.882,0.3,1.0,1.3,0.6,0.4,0.1,0.2,1.1,4.1,
Caleb Martin,MIA,2022-23,27.0,MIA,NBA,SF,71.0,49.0,29.3,3.6,7.7,0.464,1.2,3.3,0.356,2.4,0.545,0.54,1.3,1.6,0.805,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6,
Caleb Martin,MIA,2023-24,28.0,MIA,NBA,SF,64.0,23.0,27.4,3.8,8.7,0.431,1.3,3.6,0.349,2.5,0.489,0.504,1.2,1.5,0.778,1.2,3.2,4.4,2.2,0.7,0.5,1.2,2.0,10.0,
Cam Christie,LAC,2024-25,19.0,LAC,NBA,SG,13.0,0.0,4.5,0.5,1.8,0.292,0.2,1.0,0.154,0.4,0.455,0.333,0.2,0.3,0.5,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4,
Cam Reddish,LAL,2023-24,24.0,LAL,NBA,SF,48.0,26.0,20.5,1.9,4.9,0.389,0.8,2.3,0.336,1.1,0.435,0.468,0.9,1.1,0.759,0.6,1.5,2.1,1.0,1.0,0.3,0.6,1.3,5.4,
Cam Reddish,LAL,2024-25,25.0,LAL,NBA,SF,33.0,8.0,17.8,1.2,2.8,0.404,0.4,1.4,0.277,0.8,0.532,0.473,0.5,0.8,0.615,0.5,1.5,2.0,0.7,1.0,0.3,0.4,1.3,3.2,
Cam Spencer,MEM,2024-25,24.0,MEM,NBA,SG,25.0,1.0,10.1,1.4,3.3,0.415,0.8,2.1,0.365,0.6,0.5,0.53,0.8,0.8,1.0,0.5,0.7,1.2,1.4,0.4,0.0,0.2,0.9,4.2,
Cam Thomas,BRK,2022-23,21.0,BRK,NBA,SG,57.0,4.0,16.6,3.5,8.0,0.441,0.9,2.3,0.383,2.6,0.464,0.497,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,
Cam Thomas,BRK,2023-24,22.0,BRK,NBA,SG,66.0,51.0,31.4,8.0,18.0,0.442,2.2,6.0,0.364,5.8,0.481,0.503,4.3,5.1,0.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5,
Cam Thomas,BRK,2024-25,23.0,BRK,NBA,SG,25.0,23.0,31.2,8.0,18.2,0.438,2.7,7.8,0.349,5.2,0.506,0.513,5.3,6.0,0.881,0.6,2.7,3.3,3.8,0.6,0.1,2.5,1.8,24.0,
Cam Whitmore,HOU,2023-24,19.0,HOU,NBA,SF,47.0,2.0,18.7,4.5,9.9,0.454,1.7,4.7,0.359,2.8,0.538,0.539,1.6,2.4,0.679,0.9,2.9,3.8,0.7,0.6,0.4,1.0,1.4,12.3,
Cam Whitmore,HOU,2024-25,20.0,HOU,NBA,SF,51.0,3.0,16.2,3.5,7.9,0.444,1.3,3.6,0.355,2.2,0.518,0.525,1.1,1.4,0.75,0.7,2.3,3.0,1.0,0.6,0.3,0.9,0.9,9.4,
Cameron Johnson,BRK,2023-24,27.0,BRK,NBA,PF,58.0,47.0,27.6,4.8,10.7,0.446,2.4,6.1,0.391,2.4,0.519,0.557,1.5,1.9,0.789,0.9,3.4,4.3,2.4,0.8,0.3,1.0,1.8,13.4,
Cameron Johnson,BRK,2024-25,28.0,BRK,NBA,PF,57.0,57.0,31.6,6.2,13.1,0.475,2.8,7.2,0.39,3.4,0.578,0.582,3.5,3.9,0.893,0.9,3.4,4.3,3.4,0.9,0.4,1.7,1.8,18.8,
Cameron Payne,NYK,2022-23,28.0,PHO,NBA,PG,48.0,15.0,20.2,3.9,9.4,0.415,1.4,3.9,0.368,2.5,0.448,0.49,1.0,1.3,0.766,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3,
Cameron Payne,NYK,2024-25,30.0,NYK,NBA,PG,72.0,5.0,15.1,2.5,6.2,0.401,1.3,3.6,0.363,1.2,0.453,0.506,0.7,0.8,0.907,0.2,1.3,1.4,2.8,0.5,0.2,0.7,1.5,6.9,
Caris LeVert,CLE,2022-23,28.0,CLE,NBA,SG,74.0,30.0,30.2,4.3,10.0,0.431,1.7,4.4,0.392,2.6,0.462,0.517,1.8,2.4,0.722,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1,
Caris LeVert,CLE,2023-24,29.0,CLE,NBA,SG,68.0,10.0,28.8,5.1,12.1,0.421,1.6,4.9,0.325,3.5,0.486,0.487,2.3,3.0,0.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,14.0,
Cason Wallace,OKC,2023-24,20.0,OKC,NBA,SG,82.0,13.0,20.6,2.6,5.4,0.491,1.2,2.9,0.419,1.5,0.572,0.602,0.4,0.5,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,1.6,6.8,
Cason Wallace,OKC,2024-25,21.0,OKC,NBA,SG,68.0,43.0,27.6,3.4,7.2,0.474,1.1,3.1,0.356,2.3,0.562,0.55,0.4,0.5,0.811,1.0,2.3,3.4,2.5,1.8,0.5,0.9,2.1,8.4,
Charles Bassey,SAS,2022-23,22.0,SAS,NBA,C,35.0,2.0,14.5,2.5,3.9,0.644,0.1,0.2,0.375,2.4,0.661,0.656,0.6,1.1,0.595,2.1,3.4,5.5,1.4,0.5,0.9,1.2,2.1,5.7,
Charles Bassey,SAS,2023-24,23.0,SAS,NBA,C,19.0,0.0,10.8,1.5,2.1,0.725,0.0,0.1,0.0,1.5,0.744,0.725,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,
Charles Bassey,SAS,2024-25,24.0,SAS,NBA,C,36.0,1.0,10.4,1.9,3.3,0.581,0.0,0.0,,1.9,0.581,0.581,0.6,0.9,0.636,1.6,2.7,4.2,0.5,0.4,0.8,0.6,1.4,4.4,
Chet Holmgren,OKC,2022-23,,Did not play - injury,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chet Holmgren,OKC,2023-24,21.0,OKC,NBA,C,82.0,82.0,29.4,6.2,11.6,0.53,1.6,4.3,0.37,4.6,0.623,0.598,2.7,3.4,0.793,1.6,6.3,7.9,2.4,0.6,2.3,1.6,2.4,16.5,
Chet Holmgren,OKC,2024-25,22.0,OKC,NBA,C,32.0,32.0,27.4,5.2,10.7,0.49,1.4,3.6,0.379,3.8,0.547,0.554,3.2,4.2,0.754,1.5,6.5,8.0,2.0,0.7,2.2,1.8,2.3,15.0,
Chris Boucher,TOR,2022-23,30.0,TOR,NBA,PF,76.0,0.0,20.0,3.4,7.0,0.493,0.8,2.5,0.328,2.6,0.585,0.552,1.7,2.2,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4,
Chris Boucher,TOR,2023-24,31.0,TOR,NBA,PF,50.0,0.0,14.1,2.2,4.3,0.507,0.6,1.9,0.33,1.6,0.642,0.578,1.4,1.8,0.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,
Chris Boucher,TOR,2024-25,32.0,TOR,NBA,PF,50.0,0.0,17.2,3.6,7.4,0.492,1.4,3.9,0.363,2.2,0.633,0.586,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4,10.0,
Chris Duarte,CHI,2022-23,25.0,IND,NBA,SF,46.0,12.0,19.5,2.7,7.2,0.369,1.2,3.8,0.316,1.5,0.428,0.452,1.3,1.6,0.847,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9,
Chris Duarte,CHI,2023-24,26.0,SAC,NBA,SF,59.0,11.0,12.2,1.4,3.6,0.381,0.7,2.2,0.346,0.6,0.434,0.486,0.4,0.6,0.788,0.4,1.4,1.8,0.7,0.5,0.1,0.4,1.4,3.9,
Chris Duarte,CHI,2024-25,27.0,CHI,NBA,SG,17.0,0.0,4.4,0.7,1.5,0.462,0.4,0.9,0.4,0.4,0.545,0.577,0.4,0.5,0.75,0.3,0.9,1.2,0.5,0.0,0.0,0.1,0.4,2.1,
Chris Livingston,MIL,2023-24,20.0,MIL,NBA,SF,21.0,0.0,4.3,0.5,1.0,0.5,0.0,0.2,0.2,0.5,0.588,0.523,0.1,0.2,0.75,0.1,0.9,1.0,0.2,0.1,0.0,0.2,0.7,1.2,
Chris Livingston,MIL,2024-25,21.0,MIL,NBA,SF,21.0,1.0,5.0,0.4,1.3,0.333,0.0,0.4,0.0,0.4,0.474,0.333,0.6,0.8,0.75,0.5,1.2,1.7,0.2,0.2,0.0,0.3,0.4,1.4,
Chris Paul,SAS,2022-23,37.0,PHO,NBA,PG,59.0,59.0,32.0,5.0,11.3,0.44,1.7,4.4,0.375,3.3,0.482,0.513,2.3,2.7,0.831,0.5,3.8,4.3,8.9,1.5,0.4,1.9,2.1,13.9,
Chris Paul,SAS,2023-24,38.0,GSW,NBA,PG,58.0,18.0,26.4,3.6,8.1,0.441,1.3,3.6,0.371,2.2,0.498,0.525,0.7,0.9,0.827,0.3,3.6,3.9,6.8,1.2,0.1,1.3,1.9,9.2,
Chris Paul,SAS,2024-25,39.0,SAS,NBA,PG,82.0,82.0,28.0,3.0,7.1,0.427,1.7,4.5,0.377,1.3,0.514,0.547,1.0,1.1,0.924,0.4,3.2,3.6,7.4,1.3,0.3,1.6,1.8,8.8,
Christian Braun,DEN,2022-23,21.0,DEN,NBA,SG,76.0,6.0,15.5,1.9,3.8,0.495,0.4,1.3,0.354,1.4,0.565,0.554,0.5,0.8,0.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,1.3,4.7,
Christian Braun,DEN,2023-24,22.0,DEN,NBA,SG,82.0,4.0,20.2,2.7,5.9,0.46,0.8,2.0,0.384,1.9,0.498,0.525,1.1,1.6,0.694,1.0,2.8,3.7,1.6,0.5,0.4,0.7,1.7,7.3,
Christian Braun,DEN,2024-25,23.0,DEN,NBA,SG,79.0,77.0,33.9,6.0,10.4,0.58,1.1,2.8,0.397,4.9,0.648,0.634,2.2,2.7,0.827,1.2,3.9,5.2,2.6,1.1,0.5,1.0,2.2,15.4,
Christian Koloko,LAL,2022-23,22.0,TOR,NBA,C,58.0,19.0,13.8,1.2,2.6,0.48,0.0,0.2,0.083,1.2,0.514,0.483,0.6,1.0,0.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2,3.1,
Christian Koloko,LAL,2023-24,,Did not play - illness,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Koloko,LAL,2024-25,24.0,LAL,NBA,C,37.0,0.0,9.2,1.1,1.8,0.606,0.0,0.1,0.0,1.1,0.645,0.606,0.3,0.4,0.714,0.9,1.5,2.5,0.4,0.2,0.4,0.3,1.2,2.4,
Chuma Okeke,ORL,2022-23,24.0,ORL,NBA,SF,27.0,8.0,19.2,1.6,4.5,0.352,1.0,3.2,0.302,0.6,0.472,0.459,0.6,0.8,0.762,1.0,2.6,3.6,1.4,0.7,0.4,0.6,1.5,4.7,
Chuma Okeke,ORL,2023-24,25.0,ORL,NBA,SF,47.0,8.0,9.2,0.9,2.4,0.357,0.5,1.7,0.28,0.4,0.567,0.46,0.1,0.1,0.571,0.4,1.3,1.7,0.4,0.2,0.1,0.3,0.4,2.3,
Clint Capela,ATL,2022-23,28.0,ATL,NBA,C,65.0,63.0,26.6,5.4,8.2,0.653,0.0,0.0,0.0,5.4,0.654,0.653,1.2,2.0,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0,
Clint Capela,ATL,2023-24,29.0,ATL,NBA,C,73.0,73.0,25.8,4.8,8.5,0.571,0.0,0.0,0.0,4.8,0.572,0.571,1.8,2.8,0.631,4.6,6.0,10.6,1.2,0.6,1.5,1.0,2.2,11.5,
Clint Capela,ATL,2024-25,30.0,ATL,NBA,C,55.0,41.0,21.4,4.0,7.1,0.559,0.0,0.0,0.0,4.0,0.56,0.559,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9,8.9,
Coby White,CHI,2022-23,22.0,CHI,NBA,SG,74.0,2.0,23.4,3.6,8.0,0.443,1.7,4.6,0.372,1.8,0.54,0.551,0.8,0.9,0.871,0.2,2.6,2.9,2.8,0.7,0.1,1.0,1.6,9.7,
Coby White,CHI,2023-24,23.0,CHI,NBA,PG,79.0,78.0,36.5,6.8,15.3,0.447,2.6,7.0,0.376,4.2,0.508,0.534,2.8,3.3,0.838,0.6,4.0,4.5,5.1,0.7,0.2,2.1,2.4,19.1,
Coby White,CHI,2024-25,24.0,CHI,NBA,SG,74.0,73.0,33.1,6.9,15.1,0.453,2.9,7.9,0.37,3.9,0.544,0.55,3.7,4.1,0.902,0.3,3.4,3.7,4.5,0.9,0.2,2.4,2.1,20.4,
Cody Martin,CHO,2022-23,27.0,CHO,NBA,SF,7.0,0.0,19.1,2.0,5.1,0.389,0.4,2.0,0.214,1.6,0.5,0.431,0.6,1.0,0.571,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9,5.0,
Cody Martin,CHO,2023-24,28.0,CHO,NBA,SF,28.0,22.0,26.9,2.9,7.7,0.381,1.0,3.1,0.314,2.0,0.426,0.444,0.7,1.2,0.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5,
Cody Williams,UTA,2024-25,20.0,UTA,NBA,SG,50.0,21.0,21.2,1.7,5.1,0.323,0.7,2.7,0.259,1.0,0.393,0.391,0.6,0.8,0.725,0.5,1.7,2.3,1.2,0.5,0.3,0.9,1.9,4.6,
Colby Jones,SAC,2023-24,21.0,SAC,NBA,SG,30.0,0.0,6.4,0.9,2.4,0.394,0.1,0.7,0.091,0.9,0.531,0.408,0.2,0.4,0.545,0.6,0.8,1.3,0.7,0.2,0.2,0.3,1.0,2.1,
Cole Anthony,ORL,2022-23,22.0,ORL,NBA,PG,60.0,4.0,25.9,4.6,10.2,0.454,1.3,3.4,0.364,3.4,0.5,0.516,2.5,2.8,0.894,0.8,4.0,4.8,3.9,0.6,0.5,1.5,2.6,13.0,
Cole Anthony,ORL,2023-24,23.0,ORL,NBA,PG,81.0,0.0,22.4,4.1,9.4,0.435,1.1,3.4,0.338,3.0,0.49,0.496,2.2,2.7,0.826,0.8,3.0,3.8,2.9,0.8,0.5,1.6,2.2,11.6,
Cole Anthony,ORL,2024-25,24.0,ORL,NBA,PG,67.0,22.0,18.4,3.4,8.1,0.424,1.1,3.3,0.353,2.3,0.471,0.494,1.4,1.7,0.823,0.7,2.4,3.0,2.9,0.7,0.5,1.5,2.3,9.4,
Cole Swider,MIA,2022-23,23.0,LAL,NBA,SF,7.0,0.0,5.9,0.4,1.3,0.333,0.4,1.1,0.375,0.0,0.0,0.5,0.0,0.0,,0.1,0.9,1.0,0.6,0.0,0.0,0.0,0.4,1.3,
Cole Swider,MIA,2023-24,24.0,MIA,NBA,SF,18.0,0.0,4.8,0.8,2.1,0.395,0.6,1.7,0.333,0.3,0.625,0.526,0.1,0.1,1.0,0.1,0.3,0.4,0.3,0.1,0.1,0.4,0.2,2.3,
